BUS_NODE_ID|BUS_NODE_NM|ARO_BUSSTOP_ID|ARO_NM|BUSSTOP_ID|BUSSTOP_NM|ETL_TYPE|ETL_DATE,,,
9005538|낭월공영차고지|13820|낭월공영차고지|3001912100|낭월공영차고지|0602|2019-12-30 02:43:01,,,
8007093|첫마을3단지|051038|첫마을3단지||첫마을3단지|0602|2019-12-30 02:43:01,,,
3064240|새롬동커뮤니티센터|051128|새롬동커뮤니티센터||새롬동커뮤니티센터|0602|2019-12-30 02:43:01,,,
3064241|새뜸마을5,8단지|051129|새뜸마을5||새뜸마을5,8단지|0602|2019-12-30 02:43:01,
3064237|가온마을4,7단지|051125|샛골마을4||가온마을4,7단지|0602|2019-12-30 02:43:01,
3064151|가재마을11단지|053043|가재마을11단지||가재마을11단지|0602|2019-12-30 02:43:01,,,
3064054|범지기마을8,12단지|051074|범지기마을12단지||범지기마을12단지|0602|2019-12-30 02:43:01,,
3064056|범지기마을10단지|051076|범지기마을10단지||범지기마을10단지|0602|2019-12-30 02:43:01,,,
3064100|범지기마을3,9단지|053012|범지기마을3단지||범지기마을3,9단지|0602|2019-12-30 02:43:01,
3064141|고운동커뮤니티센터북측|053037|고운동커뮤니티센터||고운동커뮤니티센터북측|0602|2019-12-30 02:43:01,,,
3064115|두루고등학교|053023|두루고등학교||두루고등학교|0602|2019-12-30 02:43:01,,,
3064120|가락마을9,11단지|053028|가락마을9||가락마을9,11단지|0602|2019-12-30 02:43:01,
3064124|고운동커뮤니티센터남측|053032|고운초등학교||고운동커뮤니티센터남측|0602|2019-12-30 02:43:01,,,
3017059|봉안리|035015|봉안리||봉안리|0602|2019-12-30 02:43:01,,,
3017043|대교리|035012|대교리||대교리|0602|2019-12-30 02:43:01,,,
3017024|장군면사무소|035046|장군면사무소(건너)||장군면사무소|0602|2019-12-30 02:43:01,,,
3001021|신안리마을회관|011049|신안리마을회관||광역|0602|2019-12-30 02:43:01,,,
3064084|세종세무서|011098|공주세무서||세종세무서|0602|2019-12-30 02:43:01,,,
3064034|신흥사거리|011095|신흥사거리||광역|0602|2019-12-30 02:43:01,,,
3016126|월하리|036104|월하리||광역|0602|2019-12-30 02:43:01,,,
3064234|가락마을20,21단지|053051|가락마을20단지||가락마을20,21단지|0602|2019-12-30 02:43:01,
3064060|가락마을8단지|051080|가락마을8단지||광역|0602|2019-12-30 02:43:01,,,
3064061|종촌고등학교|051081|가재마을3.4단지||종촌고등학교|0602|2019-12-30 02:43:01,,,
3062002|어진중학교(가재마을9단지)|052019|어진중학교||어진중학교(가재마을9단지)|0602|2019-12-30 02:43:01,,,
8007076|새롬동.나성동|051008|나성동||새롬동.나성동|0602|2019-12-30 02:43:01,,,
3017023|장군면사무소|035047|장군면사무소(앞)||장군면사무소|0602|2019-12-30 02:43:01,,,
3062003|어진중학교(가재마을9단지)|052017|어진중학교||어진중학교(가재마을9단지)|0602|2019-12-30 02:43:01,,,
3064069|종촌고등학교|051089|가재마을3.4단지||종촌고등학교|0602|2019-12-30 02:43:01,,,
3064070|가락마을8단지|051090|가락마을8단지||광역|0602|2019-12-30 02:43:01,,,
3064233|가락마을20,21단지|053050|가락마을21단지||가락마을20,21단지|0602|2019-12-30 02:43:01,
3016127|월하리|036105|월하리||광역|0602|2019-12-30 02:43:01,,,
3064033|신흥사거리|011094|신흥사거리||광역|0602|2019-12-30 02:43:01,,,
3001064|세종세무서|011004|공주세무서||세종세무서|0602|2019-12-30 02:43:01,,,
8007433|도마시장|77780|도산2리||도산2리|0602|2019-12-30 02:43:01,,,
8007429|가수원교|77740|덕곡삼거리||덕곡삼거리|0602|2019-12-30 02:43:01,,,
8007425|정림동|77700|검천리||검천리|0602|2019-12-30 02:43:01,,,
3064413|고운동(만남로)|053053|고운동(만남로)||고운동(만남로)|0602|2019-12-30 02:43:01,,,
9001455|대한통운종점|50710|대한통운종점|3021149200|대한통운종점|0602|2019-12-30 02:43:01,,,
9001803|비래동종점|51590|비래동종점|3061188800|비래동종점|0602|2019-12-30 02:43:01,,,
8007033|보성네거리|23470|보성네거리||보성네거리|0602|2019-12-30 02:43:01,,,
3064021|대평리원형교차로|034111|대평리원형교차로||대평리원형교차로|0602|2019-12-30 02:43:01,,,
8007260|오룡골|35130|오룡골||오룡골|0602|2019-12-30 02:43:01,,,
8007381|벌말|35390|벌말||벌말|0602|2019-12-30 02:43:01,,,
8007383|뒷골|35410|뒷골||뒷골|0602|2019-12-30 02:43:01,,,
8007102|싸이언스빌3가|46110|싸이언스빌3가| |싸이언스빌3가|0602|2019-12-30 02:43:01,,,
8007155|도로교통공단|46120|도로교통공단| |도로교통공단|0602|2019-12-30 02:43:01,,,
9007174|신대차고지|53250|신대차고지| |신대차고지|0602|2019-12-30 02:43:01,,,
8007175|들말|53260|들말| |들말|0602|2019-12-30 02:43:01,,,
8007384|원정1통마을회관|35420|원정1통마을회관||원정1통마을회관|0602|2019-12-30 02:43:01,,,
8007386|구만리|35440|구만리||구만리|0602|2019-12-30 02:43:01,,,
8007388|방앗간|35460|방앗간||방앗간|0602|2019-12-30 02:43:01,,,
8007390|무도리종점|35480|무도리종점||무도리종점|0602|2019-12-30 02:43:01,,,
8001524|동물원종점|22750|동물원종점||동물원종점|0602|2019-12-30 02:43:01,,,
8005566|신도안아파트|73730|신도안아파트||신도안아파트|0602|2019-12-30 02:43:01,,,
8007329|목달동/송곡가든|23660|목달동/송곡가든||목달동/송곡가든|0602|2019-12-30 02:43:01,,,
8007359|온누리노인요양원|14670|온누리노인요양원||온누리노인요양원|0602|2019-12-30 02:43:01,,,
8007393|상보안|35510|상보안||상보안|0602|2019-12-30 02:43:01,,,
8002167|안산교|43780|안산교||안산교|0602|2019-12-30 02:43:01,,,
8003078|한국가스기술공사|45570|한국가스기술공사||한국가스기술공사|0602|2019-12-30 02:43:01,,,
8003094|LH공사|75520|LH공사||LH공사|0602|2019-12-30 02:43:01,,,
8003096|대평리|75500|대평리||대평리|0602|2019-12-30 02:43:01,,,
8005079|국곡리|71120|국곡리||국곡리|0602|2019-12-30 02:43:01,,,
8005103|도암리|75140|도암리||도암리|0602|2019-12-30 02:43:01,,,
8005216|왕대2구|73530|왕대2구||왕대2구|0602|2019-12-30 02:43:01,,,
8005533|금암종점|73070|금암종점||금암종점|0602|2019-12-30 02:43:01,,,
8007078|정부세종청사남측|75590|보건복지부||정부세종청사남측|0602|2019-12-30 02:43:01,,,
8007081|정부세종청사남측|75600|보건복지부||정부세종청사남측|0602|2019-12-30 02:43:01,,,
8007394|해링턴아파트|46500|해링턴아파트||해링턴아파트|0602|2019-12-30 02:43:01,,,
8007396|관저동예미지아파트|35520|관저동예미지아파트||관저동예미지아파트|0602|2019-12-30 02:43:01,,,
8007398|대평동(해들마을)|51123|대평동해들마을||대평동 해들마을|0602|2019-12-30 02:43:01,,,
8007400|대평동|076070|대평동해들마을||대평동해들마을|0602|2019-12-30 02:43:01,,,
8007406|관저더샵2단지|35560|관저더샵2단지||관저더샵2단지|0602|2019-12-30 02:43:01,,,
0008050|충북학생교육문화원|001415|충북학생교육문화원||광역|0602|2019-12-30 02:43:01,,,
4012310|외천2리|003422|외천||광역|0602|2019-12-30 02:43:01,,,
4012330|외천1리.외천초교|003424|외천2리||광역|0602|2019-12-30 02:43:01,,,
4012350|외천2리|003426|외천2리||광역|0602|2019-12-30 02:43:01,,,
4012370|외천리|003428|외천리||광역|0602|2019-12-30 02:43:01,,,
4012390|죽암.현도정보고|003501|죽암||광역|0602|2019-12-30 02:43:01,,,
4012410|우록2리.청원가구마을|003504|우록2리(청원가구마을)||광역|0602|2019-12-30 02:43:01,,,
4012430|우록2리.청원가구마을|003506|우록2리(청원가구마을)||광역|0602|2019-12-30 02:43:01,,,
4012450|죽전2리|003507|죽전2리||광역|0602|2019-12-30 02:43:01,,,
4012470|우록1리|003510|우록1리||광역|0602|2019-12-30 02:43:01,,,
4012490|죽전3리|003511|죽전3리||광역|0602|2019-12-30 02:43:01,,,
4012510|현도면사무소.선동리|003515|선동||광역|0602|2019-12-30 02:43:01,,,
4013780|남이면사무소|003418|남이면사무소||광역|0602|2019-12-30 02:43:01,,,
4013800|수대리|003412|수대||광역|0602|2019-12-30 02:43:01,,,
4013820|가좌리|003408|가좌리||광역|0602|2019-12-30 02:43:01,,,
4013840|양촌3리|003402|양촌2리||광역|0602|2019-12-30 02:43:01,,,
4013860|양촌2리|003401|양촌2구||광역|0602|2019-12-30 02:43:01,,,
4013880|양촌1리|003404|양촌1리||광역|0602|2019-12-30 02:43:01,,,
4013900|남이초등학교|003409|대련||광역|0602|2019-12-30 02:43:01,,,
4013920|척산|003415|척산3리||광역|0602|2019-12-30 02:43:01,,,
4013940|남이외천삼거리|003419|외천||광역|0602|2019-12-30 02:43:01,,,
4014590|척산1리|003416|척산3리||광역|0602|2019-12-30 02:43:01,,,
4014690|수대리|003411|수대리||광역|0602|2019-12-30 02:43:01,,,
4015000|청주국제공항역|003019|청주국제공항역||광역|0602|2019-12-30 02:43:01,,,
4017560|청주국제공항역|003020|청주국제공항역||광역|0602|2019-12-30 02:43:01,,,
3001022|신안리마을회관|011033|신안리마을회관||광역|0602|2019-12-30 02:43:01,,,
3055059|세종고속시외버스터미널|051053|세종고속시외버스터미널||세종고속시외버스터미널|0602|2019-12-30 02:43:01,,,
8007444|정림공원|35610|정림공원||정림공원|0602|2019-12-30 02:43:01,,,
8007446|코스모스아파트|35630|코스모스아파트||코스모스아파트|0602|2019-12-30 02:43:01,,,
8007448|정림동종점|35650|정림동종점||정림동종점|0602|2019-12-30 02:43:01,,,
8007450|금동이고개|23700|금동이고개||금동이고개|0602|2019-12-30 02:43:01,,,
3064307|가온마을6,9단지|061028|가온마을6,9단지||가온마을6,9단지|0602|2019-12-30 02:43:01
9001365|대성여자고등학교|12350|대성여자고등학교|3001140600|대성여자고등학교|0602|2019-12-30 02:43:01,,,
3064358|새롬중학교(새뜸마을1단지)|061039|새롬중학교(새뜸마을1단지)||새롬중학교(새뜸마을1단지)|0602|2019-12-30 02:43:01,,,
8002063|송촌고등학교|51050|송촌고등학교|3061217800|송촌고등학교|0602|2019-12-30 02:43:01,,,
8002065|송촌119안전센터|50930|송촌119안전센터|3061218100|송촌119안전센터|0602|2019-12-30 02:43:01,,,
8002068|수영장|33670|수영장|3001219200|수영장|0602|2019-12-30 02:43:01,,,
8002070|수운교입구|43750|수운교입구|3051219400|수운교입구|0602|2019-12-30 02:43:01,,,
8002071|LH연구원|44140|LH연구원|3051219500|LH연구원|0602|2019-12-30 02:43:01,,,
8002073|k-water인재개발원|44120|k-water인재개발원|3051219600|k-water인재개발원|0602|2019-12-30 02:43:01,,,
8002075|수정타운아파트|32660|수정타운아파트|3001220000|수정타운아파트|0602|2019-12-30 02:43:01,,,
8002077|수통골기점지|41650|수통골기점지|3051214800|수통골기점지|0602|2019-12-30 02:43:01,,,
8002080|스포츠프라자삼거리|51300|스포츠프라자삼거리|3061220100|스포츠프라자삼거리|0602|2019-12-30 02:43:01,,,
8002082|상소동산림욕장|13840|상소동산림욕장|3021220200|상소동산림욕장|0602|2019-12-30 02:43:01,,,
8002084|시민천문대|43050|시민천문대|3051220400|시민천문대|0602|2019-12-30 02:43:01,,,
8002088|시청역|32410|시청역|3001291500|시청역|0602|2019-12-30 02:43:01,,,
8002090|시청환승지|32360|시청환승지|3021998600|시청환승지|0602|2019-12-30 02:43:01,,,
8002092|신구교|51780|신구교|3051221800|신구교|0602|2019-12-30 02:43:01,,,
8002094|신동1통|45070|신동1통|3051223100|신동1통|0602|2019-12-30 02:43:01,,,
8002096|신동2통|45090|신동2통|3051223300|신동2통|0602|2019-12-30 02:43:01,,,
8002098|신동리.신동2통|45120|신동리.신동2통|3051223500|신동리.신동2통|0602|2019-12-30 02:43:01,,,
8002100|신동아아파트|50100|신동아아파트|3061223700|신동아아파트|0602|2019-12-30 02:43:01,,,
8002102|만남웨딩홀|51550|만남웨딩홀|3061223900|만남웨딩홀|0602|2019-12-30 02:43:01,,,
8002104|신생병원|40430|신생병원|3051224100|신생병원|0602|2019-12-30 02:43:01,,,
8002106|신선마을아파트|33450|신선마을아파트|3001224300|신선마을아파트|0602|2019-12-30 02:43:01,,,
8002108|신선암|33460|신선암|3001224500|신선암|0602|2019-12-30 02:43:01,,,
8002110|신성동주민센터|42980|신성동주민센터|3051224700|신성동주민센터|0602|2019-12-30 02:43:01,,,
8002114|신안동|11400|신안동|3051224900|신안동|0602|2019-12-30 02:43:01,,,
8002116|신양마을|52800|신양마을|3061407400|신양마을|0602|2019-12-30 02:43:01,,,
8002119|도마삼거리|30650|도마삼거리|3001226000|도마삼거리|0602|2019-12-30 02:43:01,,,
8002121|시알들삼거리|51990|시알들삼거리|3021226200|시알들삼거리|0602|2019-12-30 02:43:01,,,
8002123|신절골|13170|신절골|3011226400|신절골|0602|2019-12-30 02:43:01,,,
8002125|신촌동|13210|신촌동|3011226600|신촌동|0602|2019-12-30 02:43:01,,,
8002128|신탄진고등학교|52930|신탄진고등학교|3061227100|신탄진고등학교|0602|2019-12-30 02:43:01,,,
8002130|신탄진동행정복지센터|52840|신탄진동행정복지센터|3061227300|신탄진동행정복지센터|0602|2019-12-30 02:43:01,,,
8002132|신탄진시장|51710|신탄진시장|3061227500|신탄진시장|0602|2019-12-30 02:43:01,,,
8002134|신탄진역|52810|신탄진역|3061227800|신탄진역|0602|2019-12-30 02:43:01,,,
8002136|금강로하스타워|52990|금강로하스타워|3061228000|금강로하스타워|0602|2019-12-30 02:43:01,,,
8002138|신탄중앙중학교|52110|신탄중앙중학교|3061228200|신탄중앙중학교|0602|2019-12-30 02:43:01,,,
8002140|신탄진한일병원|52270|신탄진한일병원|3061228400|신탄진한일병원|0602|2019-12-30 02:43:01,,,
8002142|덕명동운암네오미아|41750|덕명동운암네오미아|3051228600|덕명동운암네오미아|0602|2019-12-30 02:43:01,,,
8007248|안골입구|46330|안골입구||안골입구|0602|2019-12-30 02:43:01,,,
8002149|동부경찰서|10140|동부경찰서|3001229300|동부경찰서|0602|2019-12-30 02:43:01,,,
8002151|신흥동시외버스정류소|10580|신흥동시외버스정류소|3001229600|신흥동시외버스정류소|0602|2019-12-30 02:43:01,,,
8002153|신흥역|10630|신흥역|3011296800|신흥역|0602|2019-12-30 02:43:01,,,
8002155|이스트시티아파트|11380|이스트시티아파트|3051229700|이스트시티아파트|0602|2019-12-30 02:43:01,,,
8002157|아리랑프라자|12150|아리랑프라자|3001229900|아리랑프라자|0602|2019-12-30 02:43:01,,,
8002159|아이빌딩|32190|아이빌딩|3001230100|아이빌딩|0602|2019-12-30 02:43:01,,,
8002161|안골네거리|31600|안골네거리|3001230300|안골네거리|0602|2019-12-30 02:43:01,,,
8002164|안대별|13470|안대별|3011230600|안대별|0602|2019-12-30 02:43:01,,,
8007249|신탄진동행정복지센터|53350|신탄진동행정복지센터||신탄진동행정복지센터|0602|2019-12-30 02:43:01,,,
8002168|안산도서관|51110|안산도서관|3061231000|안산도서관|0602|2019-12-30 02:43:01,,,
8002170|안산동|43790|안산동|3051231300|안산동|0602|2019-12-30 02:43:01,,,
8002172|안영교|22690|안영교|3021231600|안영교|0602|2019-12-30 02:43:01,,,
8002174|안영동검바위마을|22710|안영동검바위마을|3021402700|안영동검바위마을|0602|2019-12-30 02:43:01,,,
8002177|알로에농장|41010|알로에농장|3061231900|알로에농장|0602|2019-12-30 02:43:01,,,
3064312|새뜸마을3,4단지|061033|새뜸마을3,4단지||새뜸마을3,4단지|0602|2019-12-30 02:43:01
8007415|판암역종점|14740|판암역종점||판암역종점|0602|2019-12-30 02:43:01,,,
8002179|야실|34020|야실|3001232200|야실|0602|2019-12-30 02:43:01,,,
8002181|양새터골|40700|양새터골|3061232400|양새터골|0602|2019-12-30 02:43:01,,,
8002183|예미지1단지|35550|예미지1단지|3001233200|예미지1단지|0602|2019-12-30 02:43:01,,,
8002187|반석마을입구|43940|반석마을입구|3051173301|반석마을입구|0602|2019-12-30 02:43:01,,,
8007261|대평리종점|75630|대평리종점||대평리종점|0602|2019-12-30 02:43:01,,,
8002192|어곡교|34340|어곡교|3001233600|어곡교|0602|2019-12-30 02:43:01,,,
8002194|어남동|23010|어남동|3021233900|어남동|0602|2019-12-30 02:43:01,,,
8002198|증터|23040|증터|3021234200|증터|0602|2019-12-30 02:43:01,,,
8002200|어덕마을종점|21150|어덕마을종점|3011802900|어덕마을종점|0602|2019-12-30 02:43:01,,,
8002202|엑스포과학공원|43220|엑스포과학공원|3051235000|엑스포과학공원|0602|2019-12-30 02:43:01,,,
8002204|무역전시관|43270|무역전시관|3051169700|무역전시관|0602|2019-12-30 02:43:01,,,
8002206|엑스포아트홀|43240|엑스포아트홀|3051998400|엑스포아트홀|0602|2019-12-30 02:43:01,,,
8002208|엑스포아파트|44240|엑스포아파트|3051235300|엑스포아파트|0602|2019-12-30 02:43:01,,,
8002210|열매마을5.6단지|42400|열매마을5.6단지|3051236100|열매마을5.6단지|0602|2019-12-30 02:43:01,,,
8002212|방동3통|41050|방동3통|3061236300|방동3통|0602|2019-12-30 02:43:01,,,
8002214|영골|34280|영골|3001236500|영골|0602|2019-12-30 02:43:01,,,
8002217|영진로얄아파트|51270|영진로얄아파트|3061236800|영진로얄아파트|0602|2019-12-30 02:43:01,,,
8002219|영진아파트|51100|영진아파트|3061237000|영진아파트|0602|2019-12-30 02:43:01,,,
8002221|오동|34250|오동|3001237600|오동|0602|2019-12-30 02:43:01,,,
8002225|오동|13320|오동|3021237400|오동|0602|2019-12-30 02:43:01,,,
8002227|오룡역1번출구|21370|오룡역1번출구|3001277000|오룡역1번출구|0602|2019-12-30 02:43:01,,,
8002229|오룡역4번출구|21330|오룡역4번출구|3011189301|오룡역4번출구|0602|2019-12-30 02:43:01,,,
8002231|오룡역7번출구|21180|오룡역7번출구|3021157700|오룡역7번출구|0602|2019-12-30 02:43:01,,,
8002233|오정네거리|50180|오정네거리|3061238100|오정네거리|0602|2019-12-30 02:43:01,,,
8002235|오정농수산물시장|50040|오정농수산물시장|3061238300|오정농수산물시장|0602|2019-12-30 02:43:01,,,
8002237|오정농수산물시장|50060|오정농수산물시장|3061238500|오정농수산물시장|0602|2019-12-30 02:43:01,,,
8002240|한남오거리|50230|한남오거리|3061238900|한남오거리|0602|2019-12-30 02:43:01,,,
8002242|한남오거리|50190|한남오거리|3061239100|한남오거리|0602|2019-12-30 02:43:01,,,
8002244|오정우체국|50140|오정우체국|3061239300|오정우체국|0602|2019-12-30 02:43:01,,,
8002249|오정육교|50210|오정육교|3061238800|오정육교|0602|2019-12-30 02:43:01,,,
8002251|오토바이거리|20800|오토바이거리|3001239900|오토바이거리|0602|2019-12-30 02:43:01,,,
8002253|옥계교|20990|옥계교|3021240300|옥계교|0602|2019-12-30 02:43:01,,,
8002255|옥계동|20970|옥계동|3021240500|옥계동|0602|2019-12-30 02:43:01,,,
8002259|와동현대아파트|50810|와동현대아파트|3061242000|와동현대아파트|0602|2019-12-30 02:43:01,,,
8002264|외삼삼거리|43840|외삼삼거리|3051243300|외삼삼거리|0602|2019-12-30 02:43:01,,,
8002266|요골|13120|요골|3011243600|요골|0602|2019-12-30 02:43:01,,,
8002268|용계2통|40390|용계2통|3051243800|용계2통|0602|2019-12-30 02:43:01,,,
8002270|용계동|41770|용계동|3051244000|용계동|0602|2019-12-30 02:43:01,,,
8002272|용계동접수마을|40410|용계동접수마을|3051244200|용계동접수마을|0602|2019-12-30 02:43:01,,,
8002274|용두동주민센터|21210|용두동주민센터|3021244700|용두동주민센터|0602|2019-12-30 02:43:01,,,
8002276|용문역3번출구|30950|용문역3번출구|3001245400|용문역3번출구|0602|2019-12-30 02:43:01,,,
8002278|용문동행정복지센터|30970|용문동행정복지센터|3001245600|용문동행정복지센터|0602|2019-12-30 02:43:01,,,
8002280|용문역8번출구|30980|용문역8번출구|3001245300|용문역8번출구|0602|2019-12-30 02:43:01,,,
8002284|용바위|34120|용바위|3001246000|용바위|0602|2019-12-30 02:43:01,,,
8002286|용방마을아파트|10890|용방마을아파트|3011246300|용방마을아파트|0602|2019-12-30 02:43:01,,,
8002289|용방마을아파트|10900|용방마을아파트|3011246500|용방마을아파트|0602|2019-12-30 02:43:01,,,
8002295|한밭여중입구|10880|한밭여중입구|3011247000|한밭여중입구|0602|2019-12-30 02:43:01,,,
8002297|용운국제수영장|11120|용운국제수영장|3011247200|용운국제수영장|0602|2019-12-30 02:43:01,,,
8002299|용운초등학교|11040|용운초등학교|3011247300|용운초등학교|0602|2019-12-30 02:43:01,,,
8002304|용운마젤란아파트|10980|용운마젤란아파트|3001802501|용운마젤란아파트|0602|2019-12-30 02:43:01,,,
8002062|송정소징이|40840|송정소징이|3061217200|송정소징이|0602|2019-12-30 02:43:01,,,
8002064|송촌고등학교|51040|송촌고등학교|3061217900|송촌고등학교|0602|2019-12-30 02:43:01,,,
8002066|송촌119안전센터|50940|송촌119안전센터|3061404200|송촌119안전센터|0602|2019-12-30 02:43:01,,,
8002069|수영장|33660|수영장|3001219300|수영장|0602|2019-12-30 02:43:01,,,
8002078|벌말|52770|벌말|3061148400|벌말|0602|2019-12-30 02:43:01,,,
8002072|LH연구원|44150|LH연구원|3051401000|LH연구원|0602|2019-12-30 02:43:01,,,
8002074|LH연구원|44130|LH연구원|3051219700|LH연구원|0602|2019-12-30 02:43:01,,,
8002076|수정타운아파트정문|32640|수정타운아파트정문|3001199400|수정타운아파트정문|0602|2019-12-30 02:43:01,,,
8002079|벌말|52760|벌말|3061148500|벌말|0602|2019-12-30 02:43:01,,,
8002081|한밭수목원|34740|한밭수목원|3001298500|한밭수목원|0602|2019-12-30 02:43:01,,,
8002083|시민천문대|43040|시민천문대|3051220300|시민천문대|0602|2019-12-30 02:43:01,,,
8002087|시청.교육청|32310|시청.교육청|3001221400|시청.교육청|0602|2019-12-30 02:43:01,,,
8002089|시청환승지|32340|시청환승지|3001116900|시청환승지|0602|2019-12-30 02:43:01,,,
8002091|신구교|51820|신구교|3051221700|신구교|0602|2019-12-30 02:43:01,,,
8002093|신대주공아파트|50800|신대주공아파트|3061222700|신대주공아파트|0602|2019-12-30 02:43:01,,,
8002095|신동1통|45080|신동1통|3051223200|신동1통|0602|2019-12-30 02:43:01,,,
8002097|신동2통|45100|신동2통|3051223400|신동2통|0602|2019-12-30 02:43:01,,,
8002099|신동리.신동2통|45110|신동리.신동2통|3051223600|신동리.신동2통|0602|2019-12-30 02:43:01,,,
8002101|만남웨딩홀|51540|만남웨딩홀|3061223800|만남웨딩홀|0602|2019-12-30 02:43:01,,,
8002103|자운초등학교|43740|자운초등학교|3051224000|자운초등학교|0602|2019-12-30 02:43:01,,,
8002105|신생병원|40440|신생병원|3051224200|신생병원|0602|2019-12-30 02:43:01,,,
8002107|신선마을아파트|33370|신선마을아파트|3001224400|신선마을아파트|0602|2019-12-30 02:43:01,,,
8002109|하나아파트|43010|하나아파트|3051224600|하나아파트|0602|2019-12-30 02:43:01,,,
8002111|신성동주민센터|42990|신성동주민센터|3051224800|신성동주민센터|0602|2019-12-30 02:43:01,,,
8002115|신안동|11470|신안동|3051225000|신안동|0602|2019-12-30 02:43:01,,,
8002118|도마삼거리|30640|도마삼거리|3001225900|도마삼거리|0602|2019-12-30 02:43:01,,,
8002120|시알들삼거리|51980|시알들삼거리|3021226100|시알들삼거리|0602|2019-12-30 02:43:01,,,
8002122|신절골|13160|신절골|3011226300|신절골|0602|2019-12-30 02:43:01,,,
8002124|신촌동|13220|신촌동|3011226500|신촌동|0602|2019-12-30 02:43:01,,,
8002127|신탄진고등학교|52940|신탄진고등학교|3061227000|신탄진고등학교|0602|2019-12-30 02:43:01,,,
8002129|신탄진과선교|52820|신탄진과선교|3061227200|신탄진과선교|0602|2019-12-30 02:43:01,,,
8002131|신탄진시장|51700|신탄진시장|3061227400|신탄진시장|0602|2019-12-30 02:43:01,,,
8002133|신탄진역|52790|신탄진역|3061227700|신탄진역|0602|2019-12-30 02:43:01,,,
8002135|금강로하스타워|53000|금강로하스타워|3061227900|금강로하스타워|0602|2019-12-30 02:43:01,,,
8002137|신탄중앙중학교|52100|신탄중앙중학교|3061228100|신탄중앙중학교|0602|2019-12-30 02:43:01,,,
8002139|신탄진한일병원|52260|신탄진한일병원|3061228300|신탄진한일병원|0602|2019-12-30 02:43:01,,,
8002141|덕명동하우스토리|41740|덕명동하우스토리|3051228500|덕명동하우스토리|0602|2019-12-30 02:43:01,,,
8007247|안골입구|46320|안골입구||안골입구|0602|2019-12-30 02:43:01,,,
8002148|동부경찰서|10150|동부경찰서|3001229200|동부경찰서|0602|2019-12-30 02:43:01,,,
8002150|신흥동시외버스정류소|10570|신흥동시외버스정류소|3001229500|신흥동시외버스정류소|0602|2019-12-30 02:43:01,,,
8002152|신흥동주민센터|10540|신흥동주민센터|3001229400|신흥동주민센터|0602|2019-12-30 02:43:01,,,
8002154|신흥역|10640|신흥역|3011297100|신흥역|0602|2019-12-30 02:43:01,,,
8002156|베스티안우송병원|11390|베스티안우송병원|3051229800|베스티안우송병원|0602|2019-12-30 02:43:01,,,
8002158|아리랑프라자|12130|아리랑프라자|3001230000|아리랑프라자|0602|2019-12-30 02:43:01,,,
8002160|안골네거리|31620|안골네거리|3001230200|안골네거리|0602|2019-12-30 02:43:01,,,
8002163|안대별|13480|안대별|3011230500|안대별|0602|2019-12-30 02:43:01,,,
8007251|신탄진기점지2|53390|신탄진기점지2||신탄진기점지2|0602|2019-12-30 02:43:01,,,
8007250|신탄진동행정복지센터|53360|신탄진동행정복지센터||신탄진동행정복지센터|0602|2019-12-30 02:43:01,,,
8002169|안산산성|43760|안산산성|3051230700|안산산성|0602|2019-12-30 02:43:01,,,
8002171|안영교|22680|안영교|3021231400|안영교|0602|2019-12-30 02:43:01,,,
8002173|안영동검바위마을|22700|안영동검바위마을|3021231700|안영동검바위마을|0602|2019-12-30 02:43:01,,,
8002176|알로에농장|41020|알로에농장|3061231800|알로에농장|0602|2019-12-30 02:43:01,,,
8007295|세종시청.교육청.시의회|051112|세종시청.교육청||광역|0602|2019-12-30 02:43:01,,,
8007413|가양비래공원네거리|53510|가양비래공원네거리||가양비래공원네거리|0602|2019-12-30 02:43:01,,,
8002178|야실|34030|야실|3001232100|야실|0602|2019-12-30 02:43:01,,,
8002180|장동약수터|50880|장동약수터|3061232300|장동약수터|0602|2019-12-30 02:43:01,,,
8002182|양새터골|40690|양새터골|3061232500|양새터골|0602|2019-12-30 02:43:01,,,
8002184|어울림하트 12단지|41900|어울림하트 12단지|3001233300|어울림하트 12단지|0602|2019-12-30 02:43:01,,,
8002189|반석마을입구|43920|반석마을입구|3051243101|반석마을입구|0602|2019-12-30 02:43:01,,,
8007268|대전역동광장|14630|대전역동광장||대전역동광장|0602|2019-12-30 02:43:01,,,
8002193|어곡교|34350|어곡교|3001233700|어곡교|0602|2019-12-30 02:43:01,,,
8002197|증터|23030|증터|3021234100|증터|0602|2019-12-30 02:43:01,,,
8002199|어남동|23020|어남동|3021234300|어남동|0602|2019-12-30 02:43:01,,,
8002201|신상동|13090|신상동|3011234900|신상동|0602|2019-12-30 02:43:01,,,
8002203|엑스포과학공원|43210|엑스포과학공원|3051235100|엑스포과학공원|0602|2019-12-30 02:43:01,,,
8002205|엑스포아트홀|43250|엑스포아트홀|3051998300|엑스포아트홀|0602|2019-12-30 02:43:01,,,
8002207|문지초등학교입구|44060|문지초등학교입구|3051197100|문지초등학교입구|0602|2019-12-30 02:43:01,,,
8002209|연축아파트|50760|연축아파트|3061235900|연축아파트|0602|2019-12-30 02:43:01,,,
8002211|열매마을5.6단지|42410|열매마을5.6단지|3051236200|열매마을5.6단지|0602|2019-12-30 02:43:01,,,
8002213|엉고개|41070|엉고개|3061236400|엉고개|0602|2019-12-30 02:43:01,,,
